Date,Open,High,Low,Close,Volume
2014-07-14,106.84,106.94,106.4,106.5,186402
2014-07-11,105.97,106.32,105.71,106.08,388070
2014-07-10,105.13,105.95,104.35,105.64,521524
2014-07-09,107.21,107.66,106.5,107.43,326572
2014-07-08,108.24,108.24,107.06,107.67,383725
2014-07-07,108.51,109.0,108.16,108.43,367311
2014-07-03,108.61,109.1,108.34,108.94,218943
2014-07-02,109.5,109.5,108.85,109.08,249734
2014-07-01,108.68,109.43,108.61,109.41,559788
2014-06-30,107.17,107.28,106.9,107.09,564308
2014-06-27,106.25,106.44,106.03,106.35,394664
2014-06-26,105.6,105.6,104.96,105.29,218613
2014-06-25,104.64,105.17,104.37,105.12,233093
2014-06-24,104.93,105.06,104.26,104.3,245345
2014-06-23,104.8,104.96,104.44,104.89,261211
2014-06-20,105.78,105.98,105.36,105.79,573838
2014-06-19,105.15,105.66,104.75,105.39,737847
2014-06-18,102.77,104.03,102.6,103.87,403029
2014-06-17,103.03,103.14,102.49,102.66,248030
2014-06-16,102.26,102.62,101.93,102.46,251673
2014-06-13,102.13,102.35,102.02,102.23,206937
2014-06-12,102.72,103.19,102.13,102.25,326696
2014-06-11,102.08,102.45,101.82,102.08,231303
2014-06-10,101.74,102.13,101.48,101.91,389804
2014-06-09,102.92,103.21,102.76,102.98,246006
2014-06-06,102.58,103.33,102.5,103.05,414383
2014-06-05,102.21,102.73,101.86,102.55,355839
2014-06-04,102.54,102.62,101.49,102.46,623655
2014-06-03,102.17,102.94,102.17,102.84,663059
2014-06-02,102.13,102.2,101.37,101.98,737895
2014-05-30,101.45,101.49,101.04,101.22,502514
2014-05-29,99.6,99.97,99.391,99.77,389608
2014-05-28,98.93799999999999,99.165,97.984,98.368,289458
2014-05-27,98.387,98.594,98.01299999999999,98.555,331605
2014-05-23,97.994,98.2,97.899,98.11200000000001,196302
2014-05-22,97.45200000000001,98.348,97.42299999999999,97.97399999999999,611288
2014-05-21,96.479,96.85,96.288,96.704,343080
2014-05-20,96.801,96.899,96.32600000000001,96.36399999999999,372356
2014-05-19,96.743,97.345,96.488,97.2,400981
2014-05-16,97.889,98.09200000000001,97.51100000000001,98.08200000000001,265218
2014-05-15,98.741,99.04700000000001,97.55,97.984,288398
2014-05-14,99.391,99.74,98.81,98.82,781656
2014-05-13,98.61399999999999,99.82,98.545,99.69,630405
2014-05-12,97.42299999999999,97.851,97.19,97.744,386861
2014-05-09,97.51100000000001,97.899,97.14200000000001,97.42299999999999,415318
2014-05-08,97.11200000000001,97.2,96.23,96.781,409561
2014-05-07,97.55,97.676,97.18,97.57799999999999,356438
2014-05-06,97.984,98.053,97.307,97.55,479772
2014-05-05,98.249,98.387,97.915,97.935,307039
2014-05-02,98.446,98.604,98.141,98.387,470319
2014-05-01,98.476,98.584,97.889,98.2,380974
2014-04-30,96.652,97.11200000000001,96.36399999999999,97.03399999999999,522563
2014-04-29,96.488,96.64200000000001,96.105,96.20200000000001,331307
2014-04-28,96.125,96.17200000000001,95.167,95.819,438959
2014-04-25,95.59,95.95299999999999,95.167,95.302,487758
2014-04-24,96.068,96.068,95.38799999999999,95.791,513560
2014-04-23,96.899,97.102,96.75299999999999,96.781,309335
2014-04-22,97.064,97.219,96.84,97.03399999999999,384304
2014-04-21,97.45200000000001,97.48100000000001,97.054,97.229,421212
2014-04-17,97.15100000000001,97.209,96.383,96.671,439267
2014-04-16,96.652,97.11200000000001,96.39299999999999,97.083,416461
2014-04-15,95.436,95.742,94.56299999999999,95.637,545229
2014-04-14,95.85600000000001,96.39299999999999,95.523,96.04799999999999,555791
2014-04-11,93.337,94.694,93.11200000000001,93.867,1019923
2014-04-10,94.03399999999999,94.23200000000001,92.51799999999999,92.52799999999999,1718305
2014-04-09,95.675,96.49799999999999,95.465,96.421,1248789
2014-04-08,97.63600000000001,97.87,97.219,97.63600000000001,683742
2014-04-07,99.79,100.02,99.204,99.7,448975
2014-04-04,100.43,100.77,99.361,99.57,668631
2014-04-03,101.06,101.66,100.72,101.0,506513
2014-04-02,101.46,101.59,100.87,101.53,392308
2014-04-01,101.08,101.44,100.96,101.32,602464
2014-03-31,101.21,101.57,100.73,101.04,537459
2014-03-28,101.51,101.77,100.75,100.98,602756
2014-03-27,100.15,100.24,99.62,99.85,624738
2014-03-26,99.28299999999999,100.22,98.65299999999999,98.919,959381
2014-03-25,97.47200000000001,97.84100000000001,96.91799999999999,97.074,390430
2014-03-24,96.91799999999999,97.054,95.92299999999999,96.594,405046
2014-03-21,96.346,97.044,96.068,96.09700000000001,461725
2014-03-20,95.36,96.421,95.12899999999999,96.306,746627
2014-03-19,97.744,98.21,96.791,97.26700000000001,573526
2014-03-18,97.944,98.67299999999999,97.87,98.29899999999999,356401
2014-03-17,98.525,99.17399999999999,98.387,99.056,489976
2014-03-14,97.60799999999999,97.935,97.102,97.335,841617
2014-03-13,99.77,100.04,98.15100000000001,98.61399999999999,442615
2014-03-12,99.59,99.91,98.958,99.61,540724
2014-03-11,101.32,101.52,100.6,100.64,250524
2014-03-10,101.68,101.84,101.12,101.44,263664
2014-03-07,102.73,102.89,101.84,101.99,345294
2014-03-06,102.73,102.87,102.51,102.61,438627
2014-03-05,101.29,101.79,100.98,101.36,695796
2014-03-04,102.76,103.18,102.62,103.11,320172
2014-03-03,101.88,102.01,101.26,101.67,509907
2014-02-28,103.07,103.74,102.79,103.2,343934
2014-02-27,103.15,103.84,102.8,103.84,254500
2014-02-26,103.82,103.84,103.27,103.43,258414
2014-02-25,104.05,104.65,103.76,104.23,333611
2014-02-24,103.87,104.29,103.68,103.98,367172
2014-02-21,104.15,104.79,104.06,104.1,352845
2014-02-20,103.29,103.61,102.79,103.23,270767
2014-02-19,103.73,104.18,103.0,103.12,312772
2014-02-18,104.27,104.81,103.59,104.06,432966
2014-02-14,103.0,103.61,102.92,103.07,694959
2014-02-13,102.9,104.15,102.79,103.96,468148
2014-02-12,105.2,105.97,104.92,105.21,521533
2014-02-11,105.43,105.7,104.8,105.53,409079
2014-02-10,105.15,105.16,104.35,104.76,430189
2014-02-07,103.72,105.3,103.55,105.05,682627
2014-02-06,102.54,103.99,102.42,103.78,490850
2014-02-05,102.73,103.67,102.13,103.5,793244
2014-02-04,100.1,100.83,99.125,100.67,627758
2014-02-03,102.0,102.16,100.31,100.92,618839
2014-01-31,102.84,103.37,101.68,102.71,632785
2014-01-30,105.1,105.47,104.44,104.84,368617
2014-01-29,105.83,105.89,104.65,104.88,606038
2014-01-28,105.18,105.84,104.96,105.47,630696
2014-01-27,105.51,105.83,103.96,104.75,752076
2014-01-24,106.49,106.52,105.35,105.51,661340
2014-01-23,107.67,107.78,106.54,106.83,487012
2014-01-22,108.55,108.95,108.05,108.91,414956
2014-01-21,107.84,107.88,107.06,107.8,614560
2014-01-17,106.85,107.38,106.45,106.67,455689
2014-01-16,107.03,107.23,106.4,107.23,273276
2014-01-15,106.91,107.43,106.59,106.92,476469
2014-01-14,106.73,107.17,106.21,106.92,528974
2014-01-13,107.84,107.84,106.68,106.87,471474
2014-01-10,107.83,108.19,107.4,108.11,270459
2014-01-09,107.7,107.84,107.02,107.7,378188
2014-01-08,107.55,107.55,107.08,107.25,390425
2014-01-07,107.74,107.93,107.39,107.8,342186
2014-01-06,108.18,108.27,107.4,107.55,492891
2014-01-03,108.29,108.55,107.27,107.85,592736
2014-01-02,108.82,108.82,107.49,107.96,267577
2013-12-31,108.73,109.12,108.49,109.12,257033
2013-12-30,109.96,109.96,108.58,108.62,322449
2013-12-27,109.6,109.61,108.69,109.08,327258
2013-12-26,107.75,109.15,107.75,108.91,485949
2013-12-24,105.82,106.17,105.82,106.16,323089
2013-12-23,106.45,106.91,106.3,106.75,441365
2013-12-20,106.03,106.33,105.78,106.27,380712
2013-12-19,106.43,106.7,105.93,106.25,773163
2013-12-18,107.41,108.37,106.67,108.33,761213
2013-12-17,106.05,106.59,105.7,106.17,383811
2013-12-16,106.12,106.62,105.97,106.19,740868
2013-12-13,107.4,107.4,106.42,106.7,665000
2013-12-12,107.97,108.28,107.63,107.7,362930
2013-12-11,108.59,109.02,107.57,107.7,466515
2013-12-10,108.64,109.14,108.56,108.92,405288
2013-12-09,109.77,110.01,109.42,109.57,364315
2013-12-06,109.43,110.2,109.43,109.86,317081
2013-12-05,109.45,109.56,108.52,108.82,514056
2013-12-04,109.59,110.6,109.29,110.18,435067
2013-12-03,110.57,111.05,109.65,110.62,546895
2013-12-02,111.71,112.36,111.02,111.07,582683
2013-11-29,111.91,112.31,111.77,111.91,206195
2013-11-27,111.86,112.47,111.79,112.05,275100
2013-11-26,112.05,112.19,111.66,111.81,325800
2013-11-25,113.21,113.21,112.28,112.4,294022
2013-11-22,112.51,113.45,112.26,113.04,430160
2013-11-21,111.97,112.59,111.97,112.41,710642
2013-11-20,112.97,113.43,112.6,112.81,319425
2013-11-19,113.04,113.45,112.58,112.98,817091
2013-11-18,114.2,115.1,113.88,114.24,945584
2013-11-15,114.27,114.85,114.18,114.52,348176
2013-11-14,113.67,114.49,113.47,114.1,343179
2013-11-13,113.05,114.33,112.74,114.25,372274
2013-11-12,113.11,113.96,113.1,113.92,716966
2013-11-11,113.54,113.71,113.14,113.37,352101
2013-11-08,113.04,114.22,113.04,113.99,513466
2013-11-07,114.3,114.78,112.53,112.69,557644
2013-11-06,116.65,116.65,115.5,115.63,405887
2013-11-05,115.24,115.63,114.69,115.09,557063
2013-11-04,116.34,116.34,115.64,116.0,225801
2013-11-01,115.9,116.49,115.41,116.13,226201
2013-10-31,116.64,116.7,115.68,115.83,417833
2013-10-30,116.38,116.77,116.0,116.53,534865
2013-10-29,115.0,115.45,114.9,115.4,337620
2013-10-28,115.45,115.45,114.75,114.9,318367
2013-10-25,115.27,115.81,115.0,115.16,344352
2013-10-24,115.97,116.34,115.52,116.19,183526
2013-10-23,115.69,116.0,115.05,115.68,365877
2013-10-22,118.62,118.62,115.95,116.98,384685
2013-10-21,115.78,117.24,115.61,115.79,627036
2013-10-18,115.45,116.26,115.17,115.9,399673
2013-10-17,115.85,116.45,115.63,116.44,354979
2013-10-16,115.89,116.73,115.26,116.54,209995
2013-10-15,116.66,116.7,115.89,115.98,490855
2013-10-14,116.34,117.4,116.26,117.02,354284
2013-10-11,117.01,117.82,116.26,117.82,635016
2013-10-10,116.4,117.24,116.1,117.24,406902
2013-10-09,114.26,114.67,112.74,114.63,631787
2013-10-08,112.31,112.37,110.53,110.69,325375
2013-10-07,112.28,113.07,112.1,112.18,323603
2013-10-04,114.09,114.81,113.69,114.55,173599
2013-10-03,115.0,115.0,113.57,114.34,197759
2013-10-02,113.72,114.48,112.89,114.25,251428
2013-10-01,114.57,114.98,113.42,113.94,341540
2013-09-30,114.11,114.77,113.26,114.57,400615
2013-09-27,116.27,117.06,116.23,116.56,200634
2013-09-26,117.12,118.44,117.03,118.12,276513
2013-09-25,116.53,116.7,115.89,116.22,291521
2013-09-24,116.9,117.55,116.29,116.85,247633
2013-09-23,115.82,116.31,115.3,116.15,331050
2013-09-20,116.7,116.98,115.67,115.85,455855
2013-09-19,116.85,117.11,116.14,116.53,703447
2013-09-18,114.11,117.39,113.94,117.18,663985
2013-09-17,113.1,113.89,112.86,113.46,320250
2013-09-16,114.54,114.98,114.11,114.34,182928
2013-09-13,112.87,113.57,112.62,113.48,245021
2013-09-12,112.82,113.24,112.32,112.68,366704
2013-09-11,113.13,114.34,113.03,114.17,296767
2013-09-10,113.67,114.26,113.52,114.0,441776
2013-09-09,112.42,113.55,112.36,113.48,288582
2013-09-06,112.73,113.18,111.28,112.36,343133
2013-09-05,111.67,112.75,111.52,112.44,352354
2013-09-04,111.1,113.19,110.98,112.63,458733
2013-09-03,110.98,112.1,110.73,111.24,642733
2013-08-30,108.47,108.74,107.95,108.1,443093
2013-08-29,110.76,111.85,110.64,110.87,267626
2013-08-28,110.8,111.55,110.32,110.89,194082
2013-08-27,111.53,111.85,110.73,111.02,370005
2013-08-26,113.0,113.09,111.85,112.03,204352
2013-08-23,114.23,114.23,112.79,113.68,228337
2013-08-22,111.25,111.97,111.11,111.67,206244
2013-08-21,111.15,111.42,109.66,109.95,488682
2013-08-20,113.02,113.82,112.71,113.45,335154
2013-08-19,115.33,115.58,114.46,114.73,219116
2013-08-16,115.1,115.98,114.91,115.33,315906
2013-08-15,115.4,115.41,113.67,114.07,374790
2013-08-14,116.1,116.33,115.49,115.7,153212
2013-08-13,115.2,116.84,114.98,116.53,331121
2013-08-12,115.0,115.0,114.32,114.85,328943
2013-08-09,115.0,115.2,113.92,114.18,356094
2013-08-08,114.6,114.98,113.77,114.57,426541
2013-08-07,115.01,115.5,114.12,114.17,663093
2013-08-06,116.05,116.37,115.55,116.07,552600
2013-08-05,115.61,116.33,114.7,115.9,885669
2013-08-02,116.19,120.75,115.5,120.21,1303337
2013-08-01,112.98,113.54,112.67,112.98,696736
2013-07-31,109.37,109.59,108.5,109.1,406385
2013-07-30,110.09,110.38,109.5,109.71,489332
2013-07-29,108.12,108.6,107.5,107.62,727354
2013-07-26,111.48,111.48,110.0,111.42,689120
2013-07-25,113.55,114.27,113.03,114.16,337564
2013-07-24,115.77,115.8,114.61,114.95,335243
2013-07-23,116.65,116.65,115.5,115.87,352491
2013-07-22,116.34,117.05,116.34,116.6,337135
2013-07-19,116.34,116.83,116.15,116.66,401394
2013-07-18,116.37,117.35,116.15,117.06,536291
2013-07-17,117.07,117.69,116.08,117.1,708587
2013-07-16,115.79,115.85,114.62,115.36,710602
2013-07-15,116.34,116.34,115.63,116.01,270072
2013-07-12,115.65,116.06,115.52,116.06,332400
2013-07-11,115.03,115.83,114.8,115.71,386827
2013-07-10,113.42,113.68,112.99,113.45,324994
2013-07-09,113.36,113.36,112.3,112.95,507974
2013-07-08,111.76,112.04,111.3,111.78,362400
2013-07-05,112.69,112.74,111.29,112.11,374921
2013-07-03,110.54,111.44,110.19,111.44,191033
2013-07-02,111.6,112.17,110.86,111.4,693043
2013-07-01,109.53,110.47,108.52,110.09,674969
2013-06-28,108.57,108.89,107.72,107.98,520768
2013-06-27,108.02,109.23,107.77,108.95,717271
2013-06-26,105.47,105.69,104.65,105.65,609165
2013-06-25,105.11,105.43,104.37,104.96,357699
2013-06-24,105.02,105.31,103.18,104.28,730160
2013-06-21,106.85,107.17,105.25,106.99,855291
2013-06-20,106.47,106.62,104.32,104.78,834896
2013-06-19,109.82,110.24,108.03,108.09,688815
2013-06-18,109.58,110.02,109.1,109.44,805925
2013-06-17,107.44,108.19,106.98,107.73,654965
2013-06-14,106.23,106.74,104.53,105.05,660912
2013-06-13,106.65,108.61,106.51,108.56,502335
2013-06-12,108.25,108.59,105.93,106.61,665309
2013-06-11,107.7,108.53,106.75,107.32,963019
2013-06-10,108.9,109.03,107.75,108.42,957793
2013-06-07,102.45,105.19,101.66,104.78,1556114
2013-06-06,101.59,102.48,100.48,102.46,777284
2013-06-05,103.16,103.84,102.51,102.8,575047
2013-06-04,105.88,106.4,104.79,105.83,691424
2013-06-03,103.43,104.11,101.71,104.02,1386881
2013-05-31,105.99,106.93,105.14,105.2,734119
2013-05-30,107.69,108.43,107.58,107.8,624266
2013-05-29,107.67,107.75,106.25,107.01,1040359
2013-05-28,109.89,111.35,109.86,110.24,736237
2013-05-24,108.29,108.96,106.98,107.87,1399338
2013-05-23,109.61,111.85,107.29,111.56,1666468
2013-05-22,116.34,117.23,114.12,114.41,1025321
2013-05-21,116.06,116.33,115.57,116.09,573785
2013-05-20,114.69,115.43,114.64,115.13,745878
2013-05-17,113.05,114.09,113.01,113.94,676652
2013-05-16,112.76,112.98,111.76,111.98,639005
2013-05-15,112.41,113.3,112.22,113.3,889057
2013-05-14,110.05,111.31,109.62,111.11,1489139
2013-05-13,110.32,111.73,110.15,111.72,1399795
2013-05-10,107.22,108.64,107.02,108.54,1531606
2013-05-09,105.12,106.22,104.84,105.72,1186404
2013-05-08,105.38,107.17,104.31,107.12,1057518
2013-05-07,104.27,105.22,103.78,103.9,626191
2013-05-06,102.92,103.15,102.77,102.94,269991
2013-05-03,102.87,103.29,102.78,102.84,488905
2013-05-02,101.21,102.69,100.98,102.37,515089
2013-05-01,102.26,102.7,101.74,101.77,706157
2013-04-30,103.73,104.15,103.64,104.08,373905
2013-04-29,103.78,104.55,103.63,104.29,193175
2013-04-26,103.25,103.74,103.0,103.35,433102
2013-04-25,103.18,104.07,102.54,103.66,608822
2013-04-24,101.53,102.28,101.29,101.74,695185
2013-04-23,100.43,101.28,100.35,101.07,788268
2013-04-22,99.84,100.86,99.59,100.44,864332
2013-04-19,99.95,100.59,99.55,100.47,415998
2013-04-18,99.63,99.63,98.791,98.93799999999999,348793
2013-04-17,100.91,101.05,99.65,99.93,722710
2013-04-16,100.66,100.98,100.31,100.69,365894
2013-04-15,100.48,101.12,99.33200000000001,99.411,634326
2013-04-12,101.36,101.69,100.24,101.21,648975
2013-04-11,100.68,101.71,100.07,101.38,2247079
2013-04-10,97.23899999999999,97.53,97.006,97.335,662121
2013-04-09,95.88600000000001,96.604,95.617,96.22200000000001,767027
2013-04-08,96.20200000000001,97.32600000000001,95.906,97.29700000000001,1201816
2013-04-05,94.23200000000001,95.51299999999999,93.932,95.311,1763473
2013-04-04,94.176,94.77,93.802,94.525,1910770
2013-04-03,91.723,91.814,90.085,90.28200000000001,625426
2013-04-02,89.334,89.818,89.226,89.45100000000001,557246
2013-04-01,91.179,91.189,90.28200000000001,90.589,374167
2013-03-28,91.861,91.896,91.456,91.861,365519
2013-03-27,91.84200000000001,92.35600000000001,91.669,92.26299999999999,734894
2013-03-26,92.928,93.031,92.292,92.723,310511
2013-03-25,92.292,92.31,90.725,91.447,334063
2013-03-22,91.77799999999999,92.098,91.713,92.052,199507
2013-03-21,92.163,92.319,91.39200000000001,91.639,386444
2013-03-20,91.677,92.631,91.521,92.301,348782
2013-03-19,91.787,92.06200000000001,90.816,91.311,273811
2013-03-18,91.51100000000001,91.723,90.90700000000001,91.06200000000001,543921
2013-03-15,92.17200000000001,92.228,91.62100000000001,91.99799999999999,322578
2013-03-14,91.235,91.741,91.205,91.649,222013
2013-03-13,90.87100000000001,91.39200000000001,90.75299999999999,91.133,203802
2013-03-12,91.126,91.557,90.762,90.96,450122
2013-03-11,92.008,92.21799999999999,91.822,92.21799999999999,196901
2013-03-08,91.54,92.06200000000001,91.169,91.787,475098
2013-03-07,91.35600000000001,91.916,91.259,91.40100000000001,450997
2013-03-06,92.25399999999999,92.611,91.814,92.456,685052
2013-03-05,90.935,91.88600000000001,90.762,91.43799999999999,2496870
2013-03-04,90.3,90.699,89.82600000000001,90.681,276641
2013-03-01,90.508,91.14200000000001,90.292,90.897,1045886
2013-02-28,91.079,91.242,90.346,90.816,608719
2013-02-27,88.95100000000001,90.11399999999999,88.792,89.94200000000001,490930
2013-02-26,90.508,90.98,89.84299999999999,90.699,955618
2013-02-25,90.41799999999999,90.71700000000001,87.934,88.00399999999999,782811
2013-02-22,90.31700000000001,90.589,89.809,90.589,784463
2013-02-21,90.07700000000001,90.209,88.809,89.495,687487
2013-02-20,91.87899999999999,92.052,90.762,90.807,680202
2013-02-19,90.085,90.897,89.934,90.744,850975
2013-02-15,91.14200000000001,91.259,90.661,90.816,540722
2013-02-14,91.169,91.613,90.79799999999999,90.852,604708
2013-02-13,92.65799999999999,92.87299999999999,92.081,92.236,966569
2013-02-12,93.031,93.132,92.648,92.79700000000001,514348
2013-02-11,93.012,93.821,93.012,93.756,791605
2013-02-08,92.59299999999999,92.853,92.098,92.456,880724
2013-02-07,91.447,91.704,90.64399999999999,90.999,770530
2013-02-06,90.05,90.999,89.809,90.999,1248505
2013-02-05,88.083,88.225,86.92299999999999,87.508,813503
2013-02-04,87.137,87.296,86.41799999999999,86.596,734807
2013-02-01,86.07600000000001,86.986,86.03,86.86200000000001,604342
2013-01-31,84.62200000000001,84.66799999999999,84.189,84.419,373005
2013-01-30,85.083,85.251,84.57799999999999,84.62200000000001,290067
2013-01-29,84.329,84.834,84.25,84.62200000000001,418448
2013-01-28,84.26799999999999,84.26799999999999,83.65700000000001,83.896,470484
2013-01-25,85.376,85.40100000000001,84.905,85.065,421184
2013-01-24,84.081,85.11,84.081,84.74700000000001,589586
2013-01-23,83.383,83.729,83.331,83.603,477680
2013-01-22,83.53200000000001,84.038,83.338,83.94200000000001,631213
2013-01-18,84.95200000000001,84.985,84.499,84.88,584690
2013-01-17,84.94200000000001,86.01299999999999,84.613,85.667,841373
2013-01-16,83.499,84.527,83.383,83.772,791213
2013-01-15,84.60600000000001,85.48100000000001,84.35799999999999,85.35799999999999,1191574
2013-01-14,85.49,85.889,85.34899999999999,85.685,680950
2013-01-11,84.96799999999999,85.41,84.96799999999999,85.075,559233
2013-01-10,85.225,85.96,85.022,85.738,510967
2013-01-09,84.171,84.677,84.1,84.677,428463
2013-01-08,83.179,83.454,82.499,83.145,566028
2013-01-07,84.4,84.834,83.552,84.56,367838
2013-01-04,85.667,86.34700000000001,85.33,86.164,840247
2013-01-03,84.419,85.09200000000001,84.198,84.419,610757
2013-01-02,83.896,84.96799999999999,83.896,84.96799999999999,605122
2012-12-31,81.472,82.64,81.472,82.542,589251
2012-12-28,81.693,81.835,81.32,81.497,575056
2012-12-27,81.187,81.976,80.824,81.915,773504
2012-12-26,80.135,80.524,79.797,79.985,662391
2012-12-24,80.46300000000001,80.887,80.383,80.712,184778
2012-12-21,80.064,80.56,79.82600000000001,80.348,602370
2012-12-20,81.72,82.046,81.277,81.993,852533
2012-12-19,80.87,80.914,80.205,80.33,634261
2012-12-18,77.91199999999999,79.074,77.63,79.002,691931
2012-12-17,76.001,76.646,76.001,76.646,189979
2012-12-14,75.842,76.124,75.833,76.053,189726
2012-12-13,76.053,76.124,75.24,76.02,406208
2012-12-12,76.337,77.01,76.337,76.817,371319
2012-12-11,75.949,76.453,75.885,76.17,308255
2012-12-10,75.771,76.17,75.735,76.053,282756
2012-12-07,75.885,76.30199999999999,75.718,76.212,285090
2012-12-06,75.64699999999999,75.82300000000001,75.48899999999999,75.82300000000001,192338
2012-12-05,75.292,75.726,75.196,75.479,285203
2012-12-04,75.682,76.1,75.64699999999999,75.70100000000001,277347
2012-12-03,75.70100000000001,76.187,75.70100000000001,75.82300000000001,377864
2012-11-30,76.072,76.322,75.991,76.196,309041
2012-11-29,75.753,76.70100000000001,75.726,76.577,339543
2012-11-28,74.752,75.443,74.179,75.337,341299
2012-11-27,75.87899999999999,75.949,75.346,75.452,281830
2012-11-26,76.639,76.869,76.328,76.77,495300
2012-11-23,75.631,75.85,75.346,75.78,398663
2012-11-21,74.372,74.736,74.21300000000001,74.736,322094
2012-11-20,73.08,73.514,72.983,73.354,258865
2012-11-19,73.434,73.75399999999999,73.346,73.744,408814
2012-11-16,72.682,72.833,72.018,72.664,590003
2012-11-15,70.337,71.098,70.248,71.044,835530
2012-11-14,68.132,68.469,67.42399999999999,67.635,430735
2012-11-13,68.61,69.185,68.45,68.928,205802
2012-11-12,68.857,69.061,68.76899999999999,68.779,178111
2012-11-09,69.574,69.972,69.443,69.619,194919
2012-11-08,69.957,70.107,69.273,69.352,252299
2012-11-07,71.23899999999999,71.257,70.35300000000001,70.531,316040
2012-11-06,71.85,72.089,71.646,71.911,367046
2012-11-05,71.089,72.072,70.45,72.008,770139
2012-11-02,69.453,69.485,68.779,68.867,177534
2012-11-01,68.689,69.15100000000001,68.486,69.089,210255
2012-10-31,68.123,68.82300000000001,68.123,68.575,328822
2012-10-26,68.42399999999999,68.708,68.03399999999999,68.477,220325
2012-10-25,69.54,69.753,69.061,69.443,594627
2012-10-24,68.84899999999999,68.955,68.345,68.486,223893
2012-10-23,68.885,68.911,68.477,68.76100000000001,319253
2012-10-22,69.848,70.05199999999999,69.328,69.90100000000001,547246
2012-10-19,69.423,69.485,68.654,68.893,350713
2012-10-18,69.653,69.69800000000001,69.23899999999999,69.494,949382
2012-10-17,68.991,69.05199999999999,68.734,69.033,315029
2012-10-16,67.946,68.495,67.938,68.441,360005
2012-10-15,67.495,67.574,67.124,67.459,385336
2012-10-12,66.538,66.681,65.962,66.095,223146
2012-10-11,66.203,66.582,66.203,66.255,417511
2012-10-10,66.6,66.63600000000001,65.74,65.947,622236
2012-10-09,67.664,67.697,67.087,67.325,332588
2012-10-08,68.531,68.654,68.31,68.46,164269
2012-10-05,69.009,69.22,68.68,68.779,353012
2012-10-04,69.682,69.99,69.653,69.911,345498
2012-10-03,68.113,68.42399999999999,67.92,68.23899999999999,278289
2012-10-02,68.16,68.292,67.77600000000001,68.025,445582
2012-10-01,68.263,68.689,68.051,68.221,653427
2012-09-28,69.22,69.531,69.096,69.494,730064
2012-09-27,70.814,71.10600000000001,70.513,71.035,547193
2012-09-26,70.35300000000001,70.407,69.521,69.637,651123
2012-09-25,71.947,72.098,71.186,71.23899999999999,620741
2012-09-24,70.501,70.684,70.245,70.64,388705
2012-09-21,72.028,72.08800000000001,71.517,71.517,138184
2012-09-20,71.851,72.0,71.508,71.904,259588
2012-09-19,72.104,72.562,72.018,72.11399999999999,358726
2012-09-18,71.307,71.57,71.202,71.447,450317
2012-09-17,72.622,72.65100000000001,71.429,71.438,469396
2012-09-14,72.983,73.483,72.877,72.991,398683
2012-09-13,71.421,72.867,71.27199999999999,72.781,430604
2012-09-12,72.203,72.325,71.77199999999999,72.018,305372
2012-09-11,71.24600000000001,71.536,71.17699999999999,71.343,386849
2012-09-10,72.123,72.166,71.63,71.684,286766
2012-09-07,70.911,71.72800000000001,70.832,71.668,479096
2012-09-06,69.64699999999999,70.52600000000001,69.64699999999999,70.482,400772
2012-09-05,68.525,68.955,68.455,68.832,533030
2012-09-04,69.061,69.368,68.795,69.08800000000001,431781
2012-08-31,69.82300000000001,70.115,69.335,69.868,341822
2012-08-30,70.745,70.75399999999999,70.218,70.403,201725
2012-08-29,70.992,71.167,70.798,71.078,240611
2012-08-28,70.903,71.184,70.816,70.982,245342
2012-08-27,71.957,71.957,71.545,71.597,155447
2012-08-24,71.816,72.421,71.736,72.377,171141
2012-08-23,72.431,72.51899999999999,71.816,72.008,314338
2012-08-22,72.158,72.562,71.982,72.36,585219
2012-08-21,72.431,72.60600000000001,71.736,71.867,404520
2012-08-20,71.957,71.982,71.60600000000001,71.668,211099
2012-08-17,72.589,72.685,72.291,72.455,216114
2012-08-16,71.797,72.36,71.622,72.227,378410
2012-08-15,70.306,70.604,70.236,70.385,218106
2012-08-14,70.64,70.75399999999999,70.333,70.501,336780
2012-08-13,71.123,71.429,70.999,71.069,301111
2012-08-10,70.711,71.56,70.64,71.508,293808
2012-08-09,71.351,71.789,71.307,71.57,235468
2012-08-08,70.604,71.21,70.53399999999999,71.027,525393
2012-08-07,71.929,71.957,71.63,71.684,367269
2012-08-06,70.472,71.17699999999999,70.02600000000001,70.859,1612449
2012-08-03,70.324,71.367,70.078,71.131,1966192
2012-08-02,67.392,67.737,66.883,67.597,1366898
2012-08-01,67.638,67.84899999999999,67.128,67.313,1340803
2012-07-31,67.602,67.626,67.105,67.14,1666207
2012-07-30,66.157,66.34899999999999,65.961,66.225,213622
2012-07-27,66.087,66.911,65.839,66.76899999999999,323325
2012-07-26,64.813,65.156,64.648,65.033,241255
2012-07-25,63.611000000000004,63.881,63.216,63.629,257895
2012-07-24,64.471,64.506,63.67100000000001,64.04,385861
2012-07-23,65.208,65.33,64.727,65.139,237153
2012-07-20,66.165,66.34899999999999,65.90899999999999,65.928,287868
2012-07-19,67.289,67.638,67.244,67.35,168667
2012-07-18,66.60300000000001,67.279,66.586,67.113,273812
2012-07-17,66.631,66.753,66.173,66.586,210206
2012-07-16,66.867,67.085,66.717,66.892,181081
2012-07-13,66.447,67.289,66.447,67.17399999999999,189620
2012-07-12,66.76100000000001,66.867,66.19,66.612,452504
